,rise,geoid_county,U7B001,U7C005,U7B004,U7C002,U7G001,state_code,state_name
1030,4,23009,1924,1797,8,35,2030,ME,Maine
1031,4,23011,226,201,0,9,98,ME,Maine
1032,4,23013,1482,1365,8,28,1402,ME,Maine
1033,4,23015,658,562,2,27,1008,ME,Maine
1034,4,23019,175,151,1,6,88,ME,Maine
1035,4,23023,3358,3102,35,44,2649,ME,Maine
1036,4,23027,635,582,2,16,853,ME,Maine
1037,4,23029,3518,3247,24,97,2517,ME,Maine
1038,4,23031,5480,5040,59,127,7415,ME,Maine
1039,4,24003,16289,13599,914,744,7850,MD,Maryland
1040,4,24005,13246,9331,2361,725,5929,MD,Maryland
1041,4,24009,2328,1727,290,91,1152,MD,Maryland
1042,4,24011,1145,869,157,50,485,MD,Maryland
1043,4,24015,713,555,38,58,368,MD,Maryland
1044,4,24017,2227,1814,225,66,1181,MD,Maryland
1045,4,24019,5708,5067,269,142,3824,MD,Maryland
1046,4,24025,702,478,167,29,326,MD,Maryland
1047,4,24027,31,12,0,7,5,MD,Maryland
1048,4,24029,1597,1429,57,42,1225,MD,Maryland
1049,4,24033,1795,281,1260,166,660,MD,Maryland
1050,4,24035,21064,18216,722,870,8940,MD,Maryland
1051,4,24037,2859,2265,195,120,1536,MD,Maryland
1052,4,24039,9847,7229,1668,451,5736,MD,Maryland
1053,4,24041,10279,8764,745,379,6874,MD,Maryland
1054,4,24045,3506,2358,686,160,1797,MD,Maryland
1055,4,24047,16750,14244,958,677,26695,MD,Maryland
1056,4,24510,3428,2555,151,187,2711,MD,Maryland
1057,4,25001,22760,20421,501,617,27097,MA,Massachusetts
1058,4,25005,6220,5214,117,349,3416,MA,Massachusetts
1059,4,25007,20600,16230,813,534,17404,MA,Massachusetts
1060,4,25009,29413,23652,638,3129,15980,MA,Massachusetts
1061,4,25017,46907,23892,4895,4675,21355,MA,Massachusetts
1062,4,25019,14255,9889,1027,2312,11989,MA,Massachusetts
1063,4,25021,23240,17056,739,903,10960,MA,Massachusetts
1064,4,25023,27427,25170,205,550,15034,MA,Massachusetts
1065,4,25025,114532,65980,7057,21697,58076,MA,Massachusetts
1066,4,28045,5856,4889,429,203,3575,MS,Mississippi
1067,4,28047,7521,4982,1357,483,3630,MS,Mississippi
1068,4,28059,11701,8001,2290,717,5428,MS,Mississippi
1069,4,33015,10397,9545,51,302,8164,NH,New Hampshire
1070,4,33017,488,425,0,25,192,NH,New Hampshire
1071,4,34001,61022,27580,13932,11957,41758,NJ,New Jersey
1072,4,34003,31989,10876,2784,10142,13836,NJ,New Jersey
1073,4,34005,13071,7180,3552,1405,5923,NJ,New Jersey
1074,4,34007,10689,3483,3162,3683,4495,NJ,New Jersey
1075,4,34009,41039,34945,1088,3500,68145,NJ,New Jersey
1076,4,34011,5306,3810,544,653,2722,NJ,New Jersey
1077,4,34013,6513,1098,2278,2467,1643,NJ,New Jersey
1078,4,34015,10615,8441,876,654,4319,NJ,New Jersey
1079,4,34017,72037,37874,3617,10981,36373,NJ,New Jersey
1080,4,34021,261,203,5,35,116,NJ,New Jersey
1081,4,34023,7900,3791,1103,1836,3178,NJ,New Jersey
1082,4,34025,35104,26603,1800,4336,17282,NJ,New Jersey
1083,4,34029,69050,60964,774,4657,69209,NJ,New Jersey
1084,4,34031,14,7,0,4,1,NJ,New Jersey
1085,4,34033,20752,12652,4911,2246,9495,NJ,New Jersey
1086,4,34039,2075,329,397,1244,755,NJ,New Jersey
1087,4,36001,115,92,1,12,63,NY,New York
1088,4,36005,9784,5090,1348,2798,3409,NY,New York
1089,4,36021,36,9,9,11,9,NY,New York
1090,4,36027,373,243,38,37,224,NY,New York
1091,4,36039,138,93,8,22,88,NY,New York
1092,4,36047,47411,18024,13772,9114,19597,NY,New York
1093,4,36059,124768,89333,9877,16316,45731,NY,New York
1094,4,36061,22975,8304,5279,3103,13218,NY,New York
1095,4,36071,62,8,5,33,8,NY,New York
1096,4,36079,129,105,5,9,61,NY,New York
1097,4,36081,90526,32554,31522,18144,37269,NY,New York
1098,4,36083,46,26,0,11,18,NY,New York
1099,4,36085,14090,8696,552,2204,5132,NY,New York
1100,4,36087,1628,989,88,461,819,NY,New York
1101,4,36103,65062,53969,1454,6444,38390,NY,New York
1102,4,36111,909,718,65,87,393,NY,New York
1103,4,36119,4612,3407,235,555,1775,NY,New York
1104,4,37013,7061,5161,1269,401,4883,NC,North Carolina
1105,4,37015,289,133,148,1,160,NC,North Carolina
1106,4,37019,8843,7857,353,281,12149,NC,North Carolina
1107,4,37029,8451,6698,894,259,3447,NC,North Carolina
1108,4,37031,23835,20625,1392,799,22255,NC,North Carolina
1109,4,37041,1418,982,363,27,790,NC,North Carolina
1110,4,37049,6579,4285,1409,368,3413,NC,North Carolina
1111,4,37053,15295,12984,670,607,7132,NC,North Carolina
1112,4,37055,19467,17446,288,950,18692,NC,North Carolina
1113,4,37073,381,274,62,12,179,NC,North Carolina
1114,4,37091,78,51,26,0,66,NC,North Carolina
1115,4,37095,4589,2928,1169,347,3135,NC,North Carolina
1116,4,37103,46,39,0,6,18,NC,North Carolina
1117,4,37117,223,188,23,10,138,NC,North Carolina
1118,4,37129,13851,12169,467,563,9380,NC,North Carolina
1119,4,37133,7613,5598,648,781,6266,NC,North Carolina
1120,4,37137,2981,2343,419,90,2164,NC,North Carolina
1121,4,37139,11648,7345,3089,602,5524,NC,North Carolina
1122,4,37141,7090,5926,342,496,6213,NC,North Carolina
1123,4,37143,1901,1373,327,44,1042,NC,North Carolina
1124,4,37147,743,247,291,182,319,NC,North Carolina
1125,4,37177,3245,1879,938,272,1980,NC,North Carolina
1126,4,37187,1249,729,421,60,755,NC,North Carolina
1127,4,41007,8090,6389,36,924,3969,OR,Oregon
1128,4,41009,1271,995,9,90,520,OR,Oregon
1129,4,41011,9829,8209,38,565,4912,OR,Oregon
1130,4,41015,79,49,0,9,45,OR,Oregon
1131,4,41019,5531,4724,11,336,2992,OR,Oregon
1132,4,41039,637,532,0,31,387,OR,Oregon
1133,4,41041,4175,3442,6,273,2554,OR,Oregon
1134,4,41051,2855,1991,234,276,1300,OR,Oregon
1135,4,41057,4242,3586,10,358,4196,OR,Oregon
1136,4,42017,1009,798,60,81,457,PA,Pennsylvania
1137,4,42045,1129,728,275,54,499,PA,Pennsylvania
1138,4,42101,4410,1340,2239,236,2410,PA,Pennsylvania
1139,4,44001,4180,3593,76,208,1861,RI,Rhode Island
1140,4,44003,1312,1125,28,83,680,RI,Rhode Island
1141,4,44005,2976,2658,54,84,2175,RI,Rhode Island
1142,4,44007,211,179,5,16,117,RI,Rhode Island
1143,4,44009,5212,4788,39,149,5803,RI,Rhode Island
1144,4,45013,53302,36298,10064,5013,34202,SC,South Carolina
1145,4,45015,15519,13069,914,705,7114,SC,South Carolina
1146,4,45019,124041,94455,18462,5007,65279,SC,South Carolina
1147,4,45029,1728,1315,312,25,2455,SC,South Carolina
1148,4,45035,1992,1381,325,108,821,SC,South Carolina
1149,4,45043,10412,8669,1216,273,8539,SC,South Carolina
1150,4,45049,43,32,4,2,24,SC,South Carolina
1151,4,45051,10020,8640,473,483,10339,SC,South Carolina
1152,4,45053,2459,1045,884,414,1152,SC,South Carolina
1153,4,45089,29,23,0,1,8,SC,South Carolina
1154,4,48007,3193,2327,29,627,3307,TX,Texas
1155,4,48039,3676,2618,61,835,3175,TX,Texas
1156,4,48057,794,608,4,139,1099,TX,Texas
1157,4,48061,3609,2147,26,1264,6454,TX,Texas
1158,4,48071,1176,654,35,347,581,TX,Texas
1159,4,48167,27551,17541,2834,5550,19969,TX,Texas
1160,4,48199,2,0,0,2,1,TX,Texas
1161,4,48201,8315,4470,806,2385,4245,TX,Texas
1162,4,48239,33,28,0,4,38,TX,Texas
1163,4,48245,3913,1951,1300,399,1793,TX,Texas
1164,4,48261,350,73,1,261,191,TX,Texas
1165,4,48273,33,20,0,10,9,TX,Texas
1166,4,48291,98,91,0,5,44,TX,Texas
1167,4,48321,1407,1058,43,239,2266,TX,Texas
1168,4,48355,5568,3363,126,1693,5101,TX,Texas
1169,4,48361,9952,7168,1254,985,4550,TX,Texas
1170,4,48391,38,29,0,7,25,TX,Texas
1171,4,48409,1744,1082,4,574,1178,TX,Texas
1172,4,48489,25,15,0,10,24,TX,Texas
1173,4,51001,7649,6541,402,324,7097,VA,Virginia
1174,4,51033,10,0,2,4,1,VA,Virginia
1175,4,51036,126,93,9,4,67,VA,Virginia
1176,4,51041,6,2,1,3,2,VA,Virginia
1177,4,51057,898,648,154,20,466,VA,Virginia
1178,4,51059,1248,958,50,122,512,VA,Virginia
1179,4,51073,5000,4420,138,143,2483,VA,Virginia
1180,4,51087,18,5,1,0,4,VA,Virginia
1181,4,51093,2638,2252,213,44,1158,VA,Virginia
1182,4,51095,1639,1402,63,59,724,VA,Virginia
1183,4,51097,418,363,27,13,313,VA,Virginia
1184,4,51099,1600,1214,235,53,656,VA,Virginia
1185,4,51101,754,593,58,20,308,VA,Virginia
1186,4,51103,1083,917,116,8,976,VA,Virginia
1187,4,51115,3664,3203,173,89,2630,VA,Virginia
1188,4,51119,740,669,15,19,970,VA,Virginia
1189,4,51127,713,575,37,38,309,VA,Virginia
1190,4,51131,969,715,152,75,624,VA,Virginia
1191,4,51133,1423,1159,161,47,1370,VA,Virginia
1192,4,51149,679,328,224,78,316,VA,Virginia
1193,4,51153,1787,508,577,549,805,VA,Virginia
1194,4,51159,215,150,43,10,215,VA,Virginia
1195,4,51175,225,59,154,3,108,VA,Virginia
1196,4,51177,793,483,150,76,271,VA,Virginia
1197,4,51179,535,404,46,40,224,VA,Virginia
1198,4,51181,126,104,13,4,98,VA,Virginia
1199,4,51193,953,733,144,25,867,VA,Virginia
1200,4,51199,5308,4300,363,226,2102,VA,Virginia
1201,4,51510,3550,1709,412,1117,2148,VA,Virginia
1202,4,51550,23357,12814,6744,1549,8991,VA,Virginia
1203,4,51570,548,181,262,40,248,VA,Virginia
1204,4,51650,15395,7657,5827,752,7577,VA,Virginia
1205,4,51670,62,6,46,3,22,VA,Virginia
1206,4,51700,4132,1193,2268,341,1816,VA,Virginia
1207,4,51710,25470,14700,6596,1956,12711,VA,Virginia
1208,4,51730,4,2,0,1,1,VA,Virginia
1209,4,51735,8114,7232,57,258,3180,VA,Virginia
1210,4,51740,7411,3767,2822,350,3789,VA,Virginia
1211,4,51760,291,240,12,5,259,VA,Virginia
1212,4,51800,4232,2490,1319,162,1587,VA,Virginia
1213,4,51810,38827,29688,2982,2389,17641,VA,Virginia
1214,4,53009,645,512,9,41,244,WA,Washington
1215,4,53011,981,797,9,58,418,WA,Washington
1216,4,53015,27071,20120,324,3533,11337,WA,Washington
1217,4,53027,35198,25058,770,5020,16271,WA,Washington
1218,4,53029,39176,33805,251,1642,22209,WA,Washington
1219,4,53031,618,517,2,24,445,WA,Washington
1220,4,53033,6331,4298,126,431,3843,WA,Washington
1221,4,53035,5375,4384,68,310,2696,WA,Washington
1222,4,53045,3712,2946,13,188,3124,WA,Washington
1223,4,53049,23362,18607,101,2195,15916,WA,Washington
1224,4,53053,4211,2436,163,868,2072,WA,Washington
1225,4,53055,649,577,0,32,991,WA,Washington
1226,4,53057,9234,7005,38,693,4998,WA,Washington
1227,4,53061,4957,3405,55,582,2352,WA,Washington
1228,4,53067,464,354,21,44,335,WA,Washington
1229,4,53069,4422,3817,22,183,2169,WA,Washington
1230,4,53073,8710,4865,57,461,6340,WA,Washington
1231,5,01003,11582,10276,237,371,16305,AL,Alabama
1232,5,01097,12385,9050,2178,313,6960,AL,Alabama
1233,5,06001,101606,24462,8200,16125,36868,CA,California
1234,5,06013,9108,1831,1524,3989,2896,CA,California
1235,5,06015,126,78,1,23,64,CA,California
1236,5,06023,8349,5897,136,1065,3671,CA,California
1237,5,06037,32443,21011,1614,5497,18482,CA,California
1238,5,06041,68457,40017,2337,17975,27228,CA,California
1239,5,06045,191,123,0,31,126,CA,California
1240,5,06053,2134,485,19,1441,765,CA,California
1241,5,06055,1239,570,9,525,543,CA,California
1242,5,06059,106061,73730,1001,13645,52907,CA,California
1243,5,06073,25317,14682,2145,5940,10822,CA,California
1244,5,06075,21327,8003,1575,3052,10189,CA,California
1245,5,06079,367,289,1,39,221,CA,California
1246,5,06081,127782,38441,4108,33560,47704,CA,California
1247,5,06083,3297,1698,62,967,1346,CA,California
1248,5,06085,49258,12442,1238,8300,18187,CA,California
1249,5,06087,2491,825,41,1393,1613,CA,California
1250,5,06095,15656,3990,2429,4767,5914,CA,California
1251,5,06097,3096,1570,58,1178,1277,CA,California
1252,5,06111,9786,5369,354,2957,4941,CA,California
1253,5,09001,47119,28376,6124,9303,21234,CT,Connecticut
1254,5,09003,55,7,16,27,14,CT,Connecticut
1255,5,09007,7704,6805,59,486,5533,CT,Connecticut
1256,5,09009,31670,24572,1595,3886,16901,CT,Connecticut
1257,5,09011,10051,8607,200,501,6968,CT,Connecticut
1258,5,10001,4350,2952,639,354,2154,DE,Delaware
1259,5,10003,11897,6233,3888,912,4555,DE,Delaware
1260,5,10005,28907,25817,704,1131,33827,DE,Delaware
1261,5,11001,1497,456,740,155,724,DC,District of Columbia
1262,5,12005,13644,11094,623,815,7276,FL,Florida
1263,5,12009,65437,55356,922,4323,33752,FL,Florida
1264,5,12011,850742,323700,178028,283297,404195,FL,Florida
1265,5,12015,68791,60243,1789,3715,47626,FL,Florida
1266,5,12017,14803,13172,359,552,10226,FL,Florida
1267,5,12019,18621,13778,1768,1708,7511,FL,Florida
1268,5,12021,105618,76169,5728,20053,85830,FL,Florida
1269,5,12029,1154,1071,5,30,1801,FL,Florida
1270,5,12031,88329,53584,22014,6574,39613,FL,Florida
1271,5,12033,10333,8659,444,461,8179,FL,Florida
1272,5,12035,9421,8396,176,426,6322,FL,Florida
1273,5,12037,6544,5939,97,210,5708,FL,Florida
1274,5,12041,106,95,0,7,61,FL,Florida
1275,5,12045,2976,2530,146,132,2803,FL,Florida
1276,5,12053,5242,4612,73,315,3527,FL,Florida
1277,5,12057,116913,65173,10992,30216,54847,FL,Florida
1278,5,12061,27528,24948,549,1188,20563,FL,Florida
1279,5,12065,9,7,0,2,4,FL,Florida
1280,5,12069,191,175,0,16,96,FL,Florida
1281,5,12071,163897,134296,3686,18681,122115,FL,Florida
1282,5,12075,1992,1831,29,67,1604,FL,Florida
1283,5,12077,10,10,0,0,8,FL,Florida
1284,5,12081,55602,44025,2668,5846,39587,FL,Florida
1285,5,12083,7,2,0,0,2,FL,Florida
1286,5,12085,27000,23464,356,1986,17384,FL,Florida
1287,5,12086,988026,176961,119176,656180,451318,FL,Florida
1288,5,12087,77224,51073,4702,17914,50853,FL,Florida
1289,5,12089,14477,12314,736,682,7107,FL,Florida
1290,5,12091,11248,8731,608,849,8214,FL,Florida
1291,5,12099,95428,79235,2929,8848,74545,FL,Florida
1292,5,12101,42380,34474,1217,4290,25486,FL,Florida
1293,5,12103,219670,172061,15384,16889,141499,FL,Florida
1294,5,12107,4762,4204,198,215,3124,FL,Florida
1295,5,12109,57687,49786,1565,3096,31411,FL,Florida
1296,5,12111,15867,14126,256,897,15156,FL,Florida
1297,5,12113,9995,8471,241,497,5791,FL,Florida
1298,5,12115,43488,40204,312,1273,39823,FL,Florida
1299,5,12117,21,9,0,7,5,FL,Florida
1300,5,12123,1389,945,275,91,1385,FL,Florida
1301,5,12127,52612,42794,3992,3115,32005,FL,Florida
1302,5,12129,3508,3119,161,56,2365,FL,Florida
1303,5,12131,11337,9290,149,1209,12222,FL,Florida
1304,5,12133,51,47,0,0,46,FL,Florida
1305,5,13029,10714,8180,1013,726,4049,GA,Georgia
1306,5,13039,13640,10743,1395,697,5656,GA,Georgia
1307,5,13049,98,93,0,0,49,GA,Georgia
1308,5,13051,76905,48540,17273,5576,34472,GA,Georgia
1309,5,13127,31700,24951,3743,1729,19126,GA,Georgia
1310,5,13179,5688,3312,1897,224,2711,GA,Georgia
1311,5,13191,3315,2525,582,72,2526,GA,Georgia
1312,5,15001,656,271,12,51,562,HI,Hawaii
1313,5,15003,105760,30015,2327,9509,55862,HI,Hawaii
1314,5,15005,82,27,2,18,97,HI,Hawaii
1315,5,15007,9693,3360,50,1020,4600,HI,Hawaii
1316,5,15009,13613,3131,73,1006,7494,HI,Hawaii
1317,5,22001,1379,1331,16,12,580,LA,Louisiana
1318,5,22005,19753,15695,1943,1405,8056,LA,Louisiana
1319,5,22007,9293,8205,301,483,4738,LA,Louisiana
1320,5,22011,1,0,0,0,2,LA,Louisiana
1321,5,22019,17472,13530,2066,881,7840,LA,Louisiana
1322,5,22023,5546,5120,72,184,4008,LA,Louisiana
1323,5,22033,1288,1084,28,56,524,LA,Louisiana
1324,5,22045,9680,7156,1120,927,4242,LA,Louisiana
1325,5,22047,4556,3944,324,150,2297,LA,Louisiana
1326,5,22051,5899,4762,109,463,3959,LA,Louisiana
1327,5,22053,2763,2360,247,51,1173,LA,Louisiana
1328,5,22055,793,613,46,51,301,LA,Louisiana
1329,5,22057,53479,40239,7242,2649,21727,LA,Louisiana
1330,5,22063,9824,8770,340,297,5113,LA,Louisiana
1331,5,22071,1160,899,71,81,764,LA,Louisiana
1332,5,22075,2278,656,1372,135,1020,LA,Louisiana
1333,5,22087,494,339,13,121,502,LA,Louisiana
1334,5,22089,22869,15118,5265,1410,8638,LA,Louisiana
1335,5,22093,8212,4751,3161,138,3304,LA,Louisiana
1336,5,22095,21433,6419,12134,2009,8239,LA,Louisiana
1337,5,22099,3898,3492,163,115,2022,LA,Louisiana
1338,5,22101,14834,6152,6035,1649,6936,LA,Louisiana
1339,5,22103,42039,26323,9940,2899,19206,LA,Louisiana
1340,5,22105,3064,2653,128,138,1289,LA,Louisiana
1341,5,22109,98182,61925,18611,6593,42475,LA,Louisiana
1342,5,22113,17379,14851,1030,753,8171,LA,Louisiana
1343,5,22121,370,309,28,23,138,LA,Louisiana
1344,5,23005,9322,8347,283,179,7066,ME,Maine
1345,5,23009,6437,6055,22,97,6006,ME,Maine
1346,5,23011,275,248,0,9,157,ME,Maine
1347,5,23013,2324,2137,10,43,2333,ME,Maine
1348,5,23015,850,743,2,30,1156,ME,Maine
1349,5,23019,210,172,2,12,102,ME,Maine
1350,5,23023,3553,3292,31,43,2784,ME,Maine
1351,5,23027,635,582,2,16,853,ME,Maine
1352,5,23029,4220,3903,29,107,3153,ME,Maine
1353,5,23031,6456,5931,74,158,8654,ME,Maine
1354,5,24003,23003,19129,1330,1063,10765,MD,Maryland
1355,5,24005,17029,11587,3436,918,7780,MD,Maryland
1356,5,24009,2585,1947,308,101,1345,MD,Maryland
1357,5,24011,1175,883,160,57,491,MD,Maryland
1358,5,24015,1256,1047,53,64,794,MD,Maryland
1359,5,24017,2389,1862,296,90,1242,MD,Maryland
1360,5,24019,6385,5612,325,180,4174,MD,Maryland
1361,5,24025,1783,1265,337,92,928,MD,Maryland
1362,5,24027,31,12,0,7,5,MD,Maryland
1363,5,24029,3004,2553,249,73,2069,MD,Maryland
1364,5,24033,1949,312,1344,183,723,MD,Maryland
1365,5,24035,21743,18832,744,889,9324,MD,Maryland
1366,5,24037,4198,3336,348,160,2268,MD,Maryland
1367,5,24039,10314,7577,1738,468,5972,MD,Maryland
1368,5,24041,10413,8857,771,384,6940,MD,Maryland
1369,5,24045,3741,2504,756,168,1914,MD,Maryland
1370,5,24047,21585,18450,1150,854,36450,MD,Maryland
1371,5,24510,3923,2890,205,226,3085,MD,Maryland
1372,5,25001,27544,24719,577,750,30830,MA,Massachusetts
1373,5,25005,10676,8641,266,884,5720,MA,Massachusetts
1374,5,25007,20600,16230,813,534,17404,MA,Massachusetts
1375,5,25009,40174,31509,1150,4774,20690,MA,Massachusetts
1376,5,25017,79321,40524,8665,7735,35564,MA,Massachusetts
1377,5,25019,14255,9889,1027,2312,11989,MA,Massachusetts
1378,5,25021,31574,21486,1148,1275,14501,MA,Massachusetts
1379,5,25023,36699,33509,290,782,19516,MA,Massachusetts
1380,5,25025,186309,105919,12224,36203,95063,MA,Massachusetts
1381,5,28045,6682,5527,478,264,3970,MS,Mississippi
1382,5,28047,10346,6962,1668,700,5002,MS,Mississippi
1383,5,28059,15399,10207,3322,927,7010,MS,Mississippi
1384,5,33015,11546,10609,61,341,8886,NH,New Hampshire
1385,5,33017,504,432,6,25,195,NH,New Hampshire
1386,5,34001,69932,32187,14779,13971,48032,NJ,New Jersey
1387,5,34003,39188,13042,3789,12712,16740,NJ,New Jersey
1388,5,34005,19329,10987,4823,2023,9052,NJ,New Jersey
1389,5,34007,16577,4440,5283,6249,7179,NJ,New Jersey
1390,5,34009,44815,38307,1177,3694,70972,NJ,New Jersey
1391,5,34011,9435,5431,2375,1232,3202,NJ,New Jersey
1392,5,34013,11687,2442,2757,4800,3491,NJ,New Jersey
1393,5,34015,13636,10427,1385,979,5685,NJ,New Jersey
1394,5,34017,115003,55122,6674,17091,57878,NJ,New Jersey
1395,5,34021,261,203,5,35,116,NJ,New Jersey
1396,5,34023,13981,5107,3188,3257,5535,NJ,New Jersey
1397,5,34025,43678,33272,2114,5381,21354,NJ,New Jersey
1398,5,34029,77758,68465,886,5358,73810,NJ,New Jersey
1399,5,34031,14,7,0,4,1,NJ,New Jersey
1400,5,34033,24872,15810,5286,2659,11282,NJ,New Jersey
1401,5,34039,5484,870,1145,3145,2120,NJ,New Jersey
1402,5,36001,115,92,1,12,63,NY,New York
1403,5,36005,12416,5739,1803,4232,4409,NY,New York
1404,5,36021,80,25,22,14,15,NY,New York
1405,5,36027,394,248,39,49,226,NY,New York
1406,5,36039,249,175,9,33,139,NY,New York
1407,5,36047,99307,48909,20681,15388,41791,NY,New York
1408,5,36059,166212,118910,12543,22704,63416,NY,New York
1409,5,36061,68192,25320,13899,14396,36528,NY,New York
1410,5,36071,204,115,18,47,97,NY,New York
1411,5,36079,150,121,5,12,73,NY,New York
1412,5,36081,114452,39336,41353,22492,47077,NY,New York
1413,5,36083,51,31,0,11,19,NY,New York
1414,5,36085,22174,13300,1203,3543,8036,NY,New York
1415,5,36087,1809,1073,105,510,909,NY,New York
1416,5,36103,83071,67224,2231,9269,50106,NY,New York
1417,5,36111,965,744,71,100,418,NY,New York
1418,5,36119,7855,4835,885,1413,3487,NY,New York
1419,5,37013,9485,6872,1806,509,6346,NC,North Carolina
1420,5,37015,393,188,195,2,224,NC,North Carolina
1421,5,37017,14,6,3,2,6,NC,North Carolina
1422,5,37019,11980,10681,415,389,15589,NC,North Carolina
1423,5,37029,8900,7061,936,280,3610,NC,North Carolina
1424,5,37031,26373,22829,1467,908,24220,NC,North Carolina
1425,5,37041,1750,1253,410,31,953,NC,North Carolina
1426,5,37049,9926,6438,2134,588,5169,NC,North Carolina
1427,5,37053,15640,13230,695,640,7416,NC,North Carolina
1428,5,37055,21357,19033,342,1068,20772,NC,North Carolina
1429,5,37073,464,341,72,13,210,NC,North Carolina
1430,5,37091,78,51,26,0,66,NC,North Carolina
1431,5,37095,4589,2928,1169,347,3135,NC,North Carolina
1432,5,37103,185,116,51,11,55,NC,North Carolina
1433,5,37117,367,263,77,21,210,NC,North Carolina
1434,5,37129,17931,15637,660,767,12046,NC,North Carolina
1435,5,37133,8350,6112,738,851,6581,NC,North Carolina
1436,5,37137,4385,3272,775,127,3132,NC,North Carolina
1437,5,37139,14351,8677,4094,789,6839,NC,North Carolina
1438,5,37141,8518,7192,389,536,6954,NC,North Carolina
1439,5,37143,3308,2456,568,68,1818,NC,North Carolina
1440,5,37147,877,317,350,187,380,NC,North Carolina
1441,5,37177,3245,1879,938,272,1980,NC,North Carolina
1442,5,37187,1807,1042,599,113,1029,NC,North Carolina
1443,5,41007,9850,7812,51,1068,4928,OR,Oregon
1444,5,41009,1312,1025,9,95,536,OR,Oregon
1445,5,41011,14247,11806,53,898,7098,OR,Oregon
1446,5,41015,99,64,2,9,59,OR,Oregon
1447,5,41019,5592,4770,11,343,3017,OR,Oregon
1448,5,41039,637,532,0,31,387,OR,Oregon
1449,5,41041,5868,4802,11,390,3757,OR,Oregon
1450,5,41051,3214,2184,270,314,1472,OR,Oregon
1451,5,41057,4726,3997,10,394,4688,OR,Oregon
1452,5,42017,2547,2051,124,178,1325,PA,Pennsylvania
1453,5,42045,1516,941,369,97,678,PA,Pennsylvania
1454,5,42101,5921,1870,2917,420,2730,PA,Pennsylvania
1455,5,44001,5619,4861,98,263,2608,RI,Rhode Island
1456,5,44003,1978,1668,44,131,1000,RI,Rhode Island
1457,5,44005,4882,4131,168,283,3382,RI,Rhode Island
1458,5,44007,246,206,5,18,132,RI,Rhode Island
1459,5,44009,6653,6134,46,172,7078,RI,Rhode Island
1460,5,45013,62048,42356,11810,5609,41107,SC,South Carolina
1461,5,45015,21345,16302,2654,1049,9494,SC,South Carolina
1462,5,45019,149544,113406,22318,6227,79076,SC,South Carolina
1463,5,45029,2555,1518,895,48,2909,SC,South Carolina
1464,5,45035,2652,1814,443,141,1121,SC,South Carolina
1465,5,45043,12407,10178,1565,345,9764,SC,South Carolina
1466,5,45049,53,32,9,3,25,SC,South Carolina
1467,5,45051,13178,11282,574,734,15570,SC,South Carolina
1468,5,45053,3389,1673,1107,475,1652,SC,South Carolina
1469,5,45089,29,23,0,1,8,SC,South Carolina
1470,5,48007,5229,3804,42,1031,4630,TX,Texas
1471,5,48039,4337,3036,83,1037,3479,TX,Texas
1472,5,48057,1436,1119,5,259,1586,TX,Texas
1473,5,48061,4277,2318,32,1739,6813,TX,Texas
1474,5,48071,1294,740,38,371,625,TX,Texas
1475,5,48167,35835,22373,3655,7659,26912,TX,Texas
1476,5,48199,747,679,1,43,323,TX,Texas
1477,5,48201,11428,6271,1109,3187,5707,TX,Texas
1478,5,48239,33,28,0,4,38,TX,Texas
1479,5,48245,4641,2501,1345,473,2083,TX,Texas
1480,5,48261,350,73,1,261,191,TX,Texas
1481,5,48273,43,25,1,15,11,TX,Texas
1482,5,48291,98,91,0,5,44,TX,Texas
1483,5,48321,1700,1236,47,326,2583,TX,Texas
1484,5,48355,14761,10011,287,3410,13174,TX,Texas
1485,5,48361,13795,9687,1918,1402,6271,TX,Texas
1486,5,48391,46,36,1,7,27,TX,Texas
1487,5,48409,2399,1369,17,906,1472,TX,Texas
1488,5,48489,225,163,1,54,292,TX,Texas
1489,5,51001,8407,7159,464,367,7756,VA,Virginia
1490,5,51033,10,0,2,4,1,VA,Virginia
1491,5,51036,230,168,30,4,121,VA,Virginia
1492,5,51041,214,180,9,8,87,VA,Virginia
1493,5,51057,905,650,158,24,471,VA,Virginia
1494,5,51059,4301,2668,562,531,2538,VA,Virginia
1495,5,51073,6026,5260,188,197,2921,VA,Virginia
1496,5,51087,18,5,1,0,4,VA,Virginia
1497,5,51093,3152,2625,289,81,1421,VA,Virginia
1498,5,51095,2556,2191,82,133,1113,VA,Virginia
1499,5,51097,418,363,27,13,313,VA,Virginia
1500,5,51099,1600,1214,235,53,656,VA,Virginia
1501,5,51101,825,651,61,20,334,VA,Virginia
1502,5,51103,1180,990,139,8,1057,VA,Virginia
1503,5,51115,4277,3734,204,108,2978,VA,Virginia
1504,5,51119,747,666,23,20,957,VA,Virginia
1505,5,51127,1298,1021,115,72,576,VA,Virginia
1506,5,51131,1288,951,186,90,913,VA,Virginia
1507,5,51133,1686,1411,163,50,1613,VA,Virginia
1508,5,51149,701,338,232,78,324,VA,Virginia
1509,5,51153,1966,601,587,591,865,VA,Virginia
1510,5,51159,277,207,46,12,278,VA,Virginia
1511,5,51175,251,69,169,4,126,VA,Virginia
1512,5,51177,793,483,150,76,271,VA,Virginia
1513,5,51179,666,497,50,52,271,VA,Virginia
1514,5,51181,126,104,13,4,98,VA,Virginia
1515,5,51193,1162,864,194,36,1082,VA,Virginia
1516,5,51199,6930,5652,427,297,2732,VA,Virginia
